001100,91240,48100,Dot. Econ. 1Âº Trim. - G.M. Partido Popular,GRUPO MUNICIPAL PARTIDO POPULAR DE MADRID,32093.75
001100,91240,48100,Dot. Econ. 1Âº Trim. - G.M. Ciudadanos,GRUPO MUNICIPAL CIUDADANOS PARTIDO DE LA CIUDADANIA,25971.75
001100,91240,48100,Dot. Econ. 1Âº Trim. - G.M. Socialista,GRUPO MUNICIPAL SOCIALISTA DE MADRID,21380.25
001100,91240,48100,Dot. Econ. 1Âº Trim. - G.M. Vox,GRUPO MUNICIPAL VOX (AYUNTAMIENTO MADRID),15258.25
001207,33401,22799,DIC 20 CONTRATO CONCESION SERVICIOS TEATRO GALILEO,TEATROS LUCHANA S L,9075.0
001140,43301,22700,CONTRATO LIMPIEZA FACTORIA INDUSTRIAL VICALVARO,WORK IN PROGRESS SERVICIOS Y MANTENIMIENTOS S L,3247.74
001120,13000,22001,CONTRATO MENOR PRENSA PAPEL DELEGADA,DIRPUBLI S L,135.99
001212,92001,20200,"GASTOS DE ARRENDAM.LOCAL C/ ESTAFETA, 33-ENERO",AGENCIA DE VIVIENDA SOCIAL DE LA COMUNIDAD DE MADRID,1.8
001140,43300,22701,VIGILANCIA Y SEGURIDAD EDIFICIO BAILÃN 41 DIC,ALERTA Y CONTROL S A,3203.86
001141,46200,22700,Doc. O - Limpieza Nave 2018 - 2020,TREBOL CUATRO JARDINERIA SL,53479.98
001141,46200,21200,Doc. O - MANTENIMIENTO INTEGRAL EDIFICIO  LA NAVE,OHL SERVICIOS INGESAN SA,138764.63
001141,46200,22701,Doc. O - VIGILANCIA Y SEGURIDAD  INSTALACIONES  E,EULEN SEGURIDAD SA,623116.89
001141,46200,21300,Doc. O - MANTENIMIENTO ASCENSORES LA NAVE 2017-20,ORONA SOCIEDAD COOPERATIVA,1132.56
001140,43100,22706,ComunicaciÃ³n actividades MCDM- DIC. 2020,GOOD NEWS TELEVISION S L,4961.0
001111,92401,22706,DIC/20-  ASESORAMIENTO INTEGRAL A ENTIDADES Y CO,FUNDACIO ESPLAI CIUDADANIA COMPROMETIDA,3555.63
001112,92207,22706,Diciembre/2020 - Traducciones,IBIDEM GROUP S L,58.78
001130,33000,22706,DICIEMBRE 2020. EMAS 2018-21,CAVALA GABINETE DE ASESORIA EMPRESARIAL SL,1012.77
001130,33000,20300,DICIEMBRE 2020 ARRENDAMIENTO DESFIBRILADORES,ESFOREM FORMACION DE EMERGENCIAS S L,100.78
001130,33000,22700,"DICIEMBRE 2020 BACTERIOSTÃTICOS SEDE MONTALBÃN, 1",SERVICIO DE CONTENEDORES HIGIENICOS SANITARIOS S A,172.76
001190,15320,21300,SERV. MANTEN. SISTEMA DETEC. BULTOS C/ BARCO20-22,TELECOMUNICACION ELECTRONICA Y CONMUTACION SA TECOSA,771.96
001190,16501,22799,Cer. 81 Gest. Intg y EnergÃ©t Lote 1 diciembre 2020,SOCIEDAD IBERICA DE CONSTRUCCIONES ELECTRICAS SA-IMESAPI SA-ETRALUX SA URBALUX SA-CITELUM IBERICA SA-UTE,2987271.61
001190,16501,22799,Cer. 81 Gest. Intg y Energet Lote 2 diciembre 2020,SOCIEDAD IBERICA DE CONSTRUCCIONES ELECTRICAS SA-IMESAPI SA-ETRALUX SA URBALUX SA-CITELUM IBERICA SA-UTE,3018161.82
001190,16501,22799,Cert. 81 Gest. Intg y Energ Lote 3 diciembre 2020,FERROVIAL SERV SA FCC SERV INDUST Y ENERG SA CONSERVACION Y SISTEMA SA INDRA SISTEMAS SA TELVENT T Y T SA,2931982.56
001180,23103,22710,DICIEMBRE 2020 - SAD DIS/ASP LOTE 1,CLECE S A,149888.18
001180,23103,22710,DICIEMBRE 2020 - SAD DIS/DEP LOTE 1,CLECE S A,265872.62
001150,17000,22604,"COSTAS PROCESALES RA 748/2018, TSJM SecciÃ³n 3Âº","OHL SERVICIOS, INGESAN S A U Y ASCAN SERVICIOS URBANOS S L UTE SERVICIOS MADRID 4",1815.0
001150,17000,22604,"COSTAS PROCESALES RA 1020/2018, TSJM SecciÃ³n 3Âª","OHL SERVICIOS, INGESAN S A U Y ASCAN SERVICIOS URBANOS S L UTE SERVICIOS MADRID 4",1815.0
001150,17000,22604,"COSTAS PROCESALES RA 380/2019, TSJM SecciÃ³n 3Âª","OHL SERVICIOS, INGESAN S A U Y ASCAN SERVICIOS URBANOS S L UTE SERVICIOS MADRID 4",605.0
001150,17000,22604,"COSTAS PROCESALES RA 650/2018, TSJM SecciÃ³n 3Âº",VALORIZA SERVICIOS MEDIOAMBIENTALES S A,1815.0
001214,92001,20500,ARREND.Y MANT.2 FOTOCOPIADORAS CENTROS MAYORES,RICOH ESPAÃA S.L.U. .,145.2
001214,33401,22799,INFRAESTRUCTURA FIESTAS NAVIDEÃAS 2020/21,MERINO Y MERINO PRODUCCIONES S L,2683.65
001214,33401,22799,MAGIA TITERES Y GUIÃOL NAVIDAD EN LA CALLE,MERINO Y MERINO PRODUCCIONES S L,4174.5
001214,33401,22799,CARTEROS REALES Y REYES MAGOS,MERINO Y MERINO PRODUCCIONES S L,2338.95
001214,33401,22799,INFORMACIÃN PROGR.NAVIDEÃA MORATALAZ EN LA CALLE,MERINO Y MERINO PRODUCCIONES S L,364.13
001170,93100,22700,Doc.O-Limp. edif. Area Gob de Econ.PAGO DIC. 2020,AFANIAS JARDISER SLU,13753.16
001190,93301,22706,DIC.20 - AM721-L1-01,CONURMA INGENIEROS CONSULTORES S L,3073.29
001130,33000,22700,DICIEMBRE 2020 LOTE 1 LIMPIEZA ÃREA  2019 - 2020,LIMPIEZAS ROYCA S L,72886.72
001141,43305,22799,GestiÃ³n Web y Redes Sociales diciembre,GOOD NEWS TELEVISION S L,3327.5
001141,43305,22799,GestiÃ³n Web y Redes Sociales DICIEMBRE,GOOD NEWS TELEVISION S L,2541.0
001190,93301,62200,Doc. O - CENTRO DEPORTIVO LA CEBADA,UTE CENTRO DEPORTIVO LA CEBADA BECSA SA Y SERRAZAR SL,8889076.78
001120,13000,22700,"Doc. O - SERVICIO LIMPIEZA EDIFICIO P. VERGARA, 1",GENERAL DE LIMPIEZAS EME DOS  S L,23559.7
001141,43305,22706,GestiÃ³nViveros de Empresas Moratalaz diciembre,CINK VENTURING S L,10493.88
001141,43305,22706,GestiÃ³n Vivero de Empresas de Villaverde diciembre,CINK VENTURING S L,10493.88
001141,43305,22706,GestiÃ³n Vivero de Empresas de San Blas diciembre,ASOCIACION DE EMPRESAS CONFECCION Y MODA DE LA COMUNIDAD DE MADRID ASECOM,8923.37
001140,43300,22700,Doc. O - Serv Limpieza edificio BailÃ©n 41 DIC 2020,FERRONOL SERVICIO INTEGRAL DE PRECISION S L,5097.96
001216,32601,22799,PROGRAMAS EDUCATIVOS UVA HORTALEZA,HARTFORD  S L,13707.41
001216,32601,22799,PROGRAMA DE ACTIVIDADES EXTRAESCOLARES M,HARTFORD  S L,73361.36
001150,17000,22000,CONT.MEN.MANT.CONSUM.2 COPIADORAS XEROX.DICIEMB-20,XEROX ESPAÃA S A U,330.04
001141,46200,22706,Doc. O - Apoyo al desarrollo de proyectos innovad,ZABALA INNOVATION CONSULTING S A,66646.8
001120,13510,22199,FILOMENA SUMINISTRO MAT. ABRIGO: RESTO EDREDONES,ALPEME TEXTILES Y DECORACION SL,16190.95
001190,93301,22706,DIC.20 - AM721-L1-03,CONURMA INGENIEROS CONSULTORES S L,170.32
001216,23103,22799,AULAS INFORMATICAS EN CENTROS MAYORES,AEBIA TECNOLOGIA Y SERVICIOS S L,2095.63
001190,93301,22706,DIC.20 - AM721-L1-04,CONURMA INGENIEROS CONSULTORES S L,170.32
001190,93301,22706,DIC.20 AM721-L1-08,CONURMA INGENIEROS CONSULTORES S L,170.32
001190,93301,22706,DIC.20 - AM721-L1-12,CONURMA INGENIEROS CONSULTORES S L,170.32
001190,93301,22706,DIC.20- AM721-L1-14,CONURMA INGENIEROS CONSULTORES S L,539.35
001190,93301,22706,DIC.20 - AM721-L1-15,CONURMA INGENIEROS CONSULTORES S L,170.32
001170,92003,22706,Doc. O - Gest.Integral AlmacÃ©n de Villa,EULEN SA,133063.07
001190,93301,62200,Doc. O - CENTRO DEPORTIVO MUNICIPAL ENSANCHE DE V,FCC CONSTRUCCION S A,6586701.9
001170,92003,20400,Arrendamiento vehiculos electricos- lote II dicbre,NORTHGATE ESPAÃA RENTING FLEXIBLE S A (UNIPERSONAL),1774.53
001170,92003,20400,Arrendamiento vehiculos electricos- lote I dicbre.,NORTHGATE ESPAÃA RENTING FLEXIBLE S A (UNIPERSONAL),8535.76
001120,13510,21300,SER.MTO. PREV.CORREC. EQUIPOS FORMACIÃN SAMUR P.C.,"IBERICA DE MANTENIMIENTO, S.A.",14850.33
001140,43100,22602,"Impresion, ases publicidad Distrito Latina","PLATO 2000, S.L. . .",6050.0
001170,92003,20400,Renting 67 vehiculos  (LOTE II) dicbre.20,ALPHABET ESPAÃA FLEET MANAGEMENT S A,3248.1
001215,92001,20200,CTO.ARRENDAMIENTO LOCAL SIENA 52. DICIEMBRE 2020,GESMATIC S A,2494.61
001215,23103,22710,AYUDA DOM. AUX. DOM. AT.DEPEND.LOTE 2. DICIEMBRE,ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),334630.26
001215,23103,22710,SERVICIO AYUDA DOM. AUX. DOM. LOTE 2.ASP. DICIEMBR,ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),466675.23
001170,93100,21300,Doc.O-MANT.SIST.Y EQUIPOS DE SEG.PAGO DICIEMB.2020,CIA DE SEGURIDAD OMEGA S A,4786.64
001215,33401,22799,RECEPCIÃN REYES MAGOS DISTRITO CIUDAD LINEAL,YEIYEBA  S L,17545.0
001215,33401,22799,DINAMIZACIÃN EN EL DISTRITO DE CIUDAD LINEAL,EVENTOS INFIMA S L,14641.0
001140,43301,22701,Doc. O - SERV INTEGRAL VIGILANCIA Y SEGURIDAD FAC,SASEGUR S L,79085.4
001216,23199,22799,CONV 19 CONTRATO EMERGENCIA COMPRAS A DOMICILIO,CENTROS COMERCIALES CARREFOUR S A,157986.25
001208,33401,22799,DICIEMBRE - CIN MONTECARMELO,TALHER S.A.,12902.27
001170,92003,22102,Doc. O CB LOTE 3 AM SUM PROP Y BUTANO ENV DIC20,"REPSOL BUTANO, S.A. .",9103.25
001208,32301,22799,DICIEMBRE - ESCUELA INFANTIL EL FRESNO,EDUGEST FORMACION EDUCATIVA SL .,65659.59
001150,17000,20200,SUBARREND. 34 PZS GARAJE C/ PARAGUAY 8. DICIEMB-20,APARCAMIENTOS GARAJES ESTACIONAMIENTOS Y SERVICIOS INTEGRALES S L,2674.1
001213,23102,22799,FAMILIAS EN SITUACIÃN DE DIFICULTAD DICIEMBRE,ACAYA NATURALEZA Y VIDA  S.L. .,21004.14
001213,23103,22799,ACTIVIDADES COMPLEMENTARIAS CMM DICIEMBRE 2020,HARTFORD  S L,17954.66
001208,32301,22799,DICIEMBRE - ESCUELA INFANTIL LA CARACOLA,CALIDAD EDUCATIVA S L,34963.34
001205,32501,22799,Doc. O - SERVICIO PSICOPEDAGÃGICO DIFICULTADES AP,"CENTRO DE INICIATIVAS PARA LA INFANCIA Y FAMILIA, S.L. .",32754.15
001208,32301,22799,DICIEMBRE - ESCUELA INFANTIL ELENA FORTÃN,EDUGEST FORMACION EDUCATIVA SL .,60735.5
001213,23106,22799,APRENDIENDO BARRIOS LOTE1 LUDOTECA DICIEMBRE 2020,ASOCIACION BARRO,3096.9
001215,32301,22799,SERVICIO EDUCATIVO E.I. LAS AZALEAS. DICIEMBRE 20,ZAHIR INFANCIA S L,39540.28
001215,32301,22799,SERVICIO EDUCATIVO E.I. VEO VEO DICIEMBRE 2020,ARCI NATURE INTERVENCION SOCIAL S L U,42228.14
001180,23101,22799,Diciembre 2020 Centros Emergencia Lote 1,APOSTOLICAS DEL CORAZON DE JESUS COMUNIDAD DE OBRAS SOCIALES,84715.17
001180,23101,22799,Diciembre 2020 Centro Emergencias Lote 3,FUNDACION LABOR . .,44989.82
001180,23101,22799,Diciembre 2020 Centros Emergencia Lote 4,ASOCIACION MENSAJEROS DE LA PAZ,43869.81
001215,34201,20800,ARREND.ROBOTS LIMPIAFONDOS DICIEMBRE 2020,"MARINER 3S ESPAÃA, SL .",1040.6
001190,93301,21300,DIC.20 - AM939-01,ELDU ELECTROAPLICACIONES S A,9972.29
001120,13510,22700,Doc. O - LIMPIEZA SAMUR,OHL SERVICIOS INGESAN SA,382053.59
001120,13510,22700,Doc. O - LIMPIEZA SAMUR,SERVICIOS AUXILIARES DE MANTENIMIENTO Y LIMPIEZA S L,416286.75
001120,13510,20400,Doc. O - ARRENDAMIENTO AMBULANCIAS,FRAIKIN ASSETS SAS SUCURSAL EN ESPAÃA,841437.6
001120,13610,22700,Doc. O - LIMPIEZA BOMBEROS Y DGEPC,SERVICIOS AUXILIARES DE MANTENIMIENTO Y LIMPIEZA S L,1078256.97
001217,32601,22799,ACTIVIDADES EXTRAESCOLARES DICIEMBRE 2020,PROACTIVA FORMACION S L,18150.0
001130,33601,21300,DICIEMBRE 20 MANTENIM. INTEGRAL APAR. ELEVADORES,EULEN SA,3373.04
001213,23106,22799,MEDIACION VECINAL T.AGUA DICIEMBRE 2020,ASOCIACION BARRO,5790.5
001217,34201,20800,EQUIPAMIENTO DEPORTIVO CDM DICIEMBRE 2020,SALTER SPORT  S A,3863.01
001213,23103,22799,ANIMACION  Y GIMNASIA CMM LOTE1 DICIEMBRE,HARTFORD  S L,26785.95
001217,34201,20300,ARRENDAMIENTO FREGADORAS E HIDROL. DICIEMBRE 2020,HAKO ESPAÃA SAU . .,2105.4
001102,92012,22700,DIC2020 LIMPIEZA EDIFICIOS COORDINACIÃN GENERAL,LIMPIEZAS CRESPO  S A,29740.83
001205,23103,22799,Doc. O - TERAPIA OCUPACIONAL DOMICILIO Y OTRAS AC,ASOC PARA EL DESARROLLO Y LA PROMOCION SOCIAL ADESPRO,49794.24
001120,13510,20500,"ARRENDAMIENTO, MTO. Y CONS. FOTOCOPIADORAS DGEPC",RICOH ESPAÃA S.L.U. .,11140.9
001205,33401,22799,Doc. O - Actividades culturales distrito Chamartin,"SERCUS SERVICIOS CULTURALES, S.L. . .",114312.37
001180,23103,22710,DICIEMBRE 2020 - SAD DIS/ASP LOTE 2 (I),ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),46248.11
001180,23103,22710,DICIEMBRE 2020 - SAD DIS/ASP LOTE 2 (II),ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),74332.12
001180,23103,22710,DICIEMBRE 2020 - SAD DIS/DEP LOTE 2 (I),ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),61313.68
001180,23103,22710,DICIEMBRE 2020 - SAD DIS/DEP LOTE 2 (II),ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),110272.28
001131,34102,26000,FED. ATLETISMO MADRID  CORRER POR MADRID DICIEMBRE,FEDERACION DE ATLETISMO DE MADRID,2800.0
001131,34102,26000,FED.MADRILEÃA MONTAÃISMO  CORRER POR MADRID DICIEM,FEDERACION MADRILEÃA DE MONTAÃISMO,1680.0
001131,34102,26000,FED.MAD.MONTAÃISMO PRORR.MARCHA NORDICA 20/21 DICI,FEDERACION MADRILEÃA DE MONTAÃISMO,11200.0
001131,34102,26000,FED.MADRILEÃA CICLISMO  CICLISMO POR MADRID DICIEM,FEDERACION MADRILEÃA DE CICLISMO,1920.0
001130,33601,22706,VISITAS GUIADAS DG INTERVENCIÃN EN PU y PC,TALHER S.A.,8210.96
001140,43301,21200,Doc. O - MANTENIMIENTO INTEGRAL FACTORÃA IND. VIC,ORTIZ CONSTRUCCIONES Y PROYECTOS SA,19021.6
001140,43301,22706,Doc. O - APOYO GESTIÃN Y DESARROLLO FACT IND VICÃ,VEA QUALITAS  S L,92362.32
001208,23103,22710,DICIEMBRE - Ayuda a Domicilio. ASP,ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),383334.08
001208,23103,22710,DICIEMBRE - Ayuda a Domicilio. Dependencia,ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),275711.77
001120,13000,21200,"Doc. O - Mantenimiento edificio P. Vergara, 140",INTEGRA MANTENIMIENTO GESTION Y SERVICIOS INTEGRADOS CENTRO ESPECIAL DE EMPLEO SL,26936.82
001180,23103,22799,Dic. 2020 - AtenciÃ³n psicolÃ³gica  personas mayore,ALAVA REYES CONSULTORES SL .,14713.41
001170,92003,21400,Doc. O - ITV vehÃ­culos  propiedad municipal 2018-,ENTIDAD I D V MADRID S L,17363.58
001216,32601,22799,PROGRAMAS EDUCATIVOS UVA HORTALEZA,NATUR DEL SIGLO XXI S.L . .,6417.16
001216,32501,22799,ACTIVIDADES COMPLEMENTARIAS A LA EDUCACI,HARTFORD  S L,11513.51
001170,93100,21200,Doc.O-MANT.DE LOS EDIFICIOS Y BIENES PAGO DIC.2020,CLECE S A,28641.41
001208,33401,22707,DICIEMBRE - L1. TALLERES,G E ESCUELAS URBANAS S L,43208.47
001208,33401,22707,DICIEMBRE. L2 - TALLERES,TRITOMA S L,25427.06
001217,34201,22701,SERVICIO VIGILANCIA Y SEGURIDAD DICIEMBRE 2020,GRUPO CONTROL EMPRESA DE SEGURIDAD S A,11719.9
001217,93302,22701,SERVICIO VIGILANCIA Y SEGURIDAD DICIEMBRE 2020,GRUPO CONTROL EMPRESA DE SEGURIDAD S A,10009.76
001150,17000,20400,ALQUIL.VEHIC. 1525-KJK  DICIEMBRE 2020,NORTHGATE ESPAÃA RENTING FLEXIBLE S A (UNIPERSONAL),508.2
001215,23106,22799,APOYO A AUTONOMIA DIVERSIDAD FUNCIONAL. DIC 2020,ASOCIACION ESCUELA PARA EL DESARROLLO DE LA EDUCACION Y DE LO SOCIAL (EDES),5268.44
001215,93302,22701,VIGILANCIA Y SEGURIDAD EDIF. DIC 2020,GRUPO CONTROL EMPRESA DE SEGURIDAD S A,29493.75
001221,23106,22799,Doc. O - DICIEMBRE INTERVENCION SOCIAL COMUNITARIA,HARTFORD  S L,7338.18
001150,17000,20400,SGT ALQUIL.2 VEHIC.8342-8298-KSH DICIEMBRE 2020,ALPHABET ESPAÃA FLEET MANAGEMENT S A,951.54
001150,17000,20400,SGT ALQUIL.1 VEHIC. 8694-KSH-DICIEMBRE 2020,ALPHABET ESPAÃA FLEET MANAGEMENT S A,569.32
001208,32301,22799,DICIEMBRE - ESCUELA INFANTIL POETA GLORIA FUERTES,EDUGEST FORMACION EDUCATIVA SL .,65321.74
001170,92003,22102,CM SUMIN GNC EN EESS. DICIEMBRE 2020,NATURGY IBERIA S A,865.16
001120,13000,63200,ACONDICIONAMIENTO CAMPA PARQUE BOM.5 CD15 CERT.3,FERROVIAL CONSTRUCCION S A,9806.36
001170,93101,22500,TASA AIREF 2021,AUTORIDAD INDEPENDIENTE DE RESPONSABILIDAD FISCAL,85422.24
001130,33210,22799,SERVICIO DE EXTENSIÃN BIBLIOTECARIA. DICIEMB. 2020,NORMADAT S A,21587.39
001120,13610,22300,Doc. O - Bomberos Servicio de Mudanzas y transpor,ORDAX COORDINADORA DE TRANSPORTES Y MERCANCIAS S L,29563.53
001120,13510,22799,Doc. O - Servicio apoyo gestiÃ³n de la farmacia,JOTRINSA S L,430729.8
001141,46200,22799,Doc. O - APOYO GESTIÃN CENTRO INNOVACIÃN MADRID,CINK VENTURING S L,102729.0
001120,13510,22799,Doc. O - MANTENIMIENTO VESTUARIO SAMUR,ILUNION LAVANDERIAS S A,20889.6
001130,33601,21200,DICIEMBRE 20 LOTE 1 MANTENIM. EDIFICIOS CULTURA,FERROVIAL SERVICIOS S A,24110.22
001131,34102,26000,F. EMILIO SANCHEZ VICARIO CONV. COLAB TENIS ADAPTA,FUNDACION EMILIO SANCHEZ VICARIO,2200.0
001120,13610,22701,Doc. O - Servicio vigilancia Sede DGE y PC,SERVISE S A,173392.92
001170,93100,20200,CONTRATO ARRENDAMIENTO PÂº,"PEMIN, S.A. . .",6562.27
001120,13610,21200,Doc. O - Mto. instalaciones de Bomberos y Sede de,TECNOCONTROL SERVICIOS S A,125290.54
001130,33601,21000,DICIEMBRE 20 Conserv. monumentos placas y limpieza,PROMOCIONES EDIFICIOS Y CONTRATAS S A,24622.51
001213,23106,22799,VULNERABILIDAD RESIDENCIAL DICIEMBRE 2020,PROVIVIENDA,21338.33
001205,93302,22799,Doc. O - CONTRATO DE SERVICIOS COMPLEMENTARIOS,UZIPEN S L U,50468.35
001213,23106,22799,APOYO PERSONAS CON DIVERSIDAD FUNC. DICIEMBRE 2020,ACAYA NATURALEZA Y VIDA  S.L. .,20744.55
001213,23106,22799,CUIDADO DEL ENTORNO DICIEMBRE,NATUR DEL SIGLO XXI S.L . .,34466.65
001131,34102,22701,"LOOMIS, RECAUDACIÃN EN CDM DICIEM 2020",LOOMIS SPAIN SA Y SECURITAS SEGURIDAD ESPAÃA SA UTE SERV.INT.RECAUD. CDM CULTURA,22162.44
001141,43305,22701,SERVICIO VIGILANCIA SEGURIDAD DE VIVEROS DICIEMBRE,SASEGUR S L,29838.62
001213,23106,22799,TICS MENORES Y FAMILIAS DICIEMBRE,ACAYA NATURALEZA Y VIDA  S.L. .,4294.58
001214,32301,22799,ESCUELA INFANTIL EL LIRON.DIC/2020,PIMAMAJU SDAD COOP MAD,41206.24
001213,23106,22799,APOYO CONVIVENCIA VECINAL DICIEMBRE 2020,PROVIVIENDA,17287.5
001213,23102,22799,INTERV SOCIOEDUCATIVA MENORES EN RIESGO SOC. DIC,ASOCIACION CENTRO TRAMA,33917.06
001214,34201,20300,MATERIAL DEPORTIVO SALA MUSCULACION.DIC/20,SALTER SPORT  S A,1916.24
001190,93301,62200,Doc. O - C.S.S. POBLADURA DEL VALLE,ROGASA CONSTRUCCIONES Y CONTRATAS SAU,2368278.74
001221,93302,22701,Doc. O -Diciemb. C. Seguridad diurna no festivos,ALCOR SEGURIDAD S L,5596.25
001190,93301,62200,Doc. O - CENTRO JUVENIL C/ RIO ESMERALDA N.Âº 15,TECNOLOGIA DE LA CONSTRUCCION Y OBRAS PUBLICAS S A,1239704.04
001205,34201,20800,Doc. O - SUMINISTRO BICICLETAS CDM PRADILLO,MANTEN S.L.,6416.63
001214,32301,21200,GESTION INTEGRADA MANTENIMIENTO EDIFICIOS. DIC/20,CLECE S A,20563.2
001214,34201,21200,GESTION INTEGRADA MANTENIMIENTO EDIFICIOS. DIC/20,CLECE S A,22191.21
001214,93302,21200,GESTION INTEGRADA MANTENIMIENTO EDIFICIOS. DIC/20,CLECE S A,13454.26
001221,93302,22799,"Doc. O -Diciembr Auxiliares inform. 2019,2020,2021",VALORIZA CENTRO ESPECIAL DE EMPLEO SL,24268.12
001221,23106,22799,DICIEMBRE ATENCIÃN PSICOLÃGICA,ACAYA NATURALEZA Y VIDA  S.L. .,3047.0
001221,33401,22799,"Diciembre  EspectÃ¡culos, Actuaciones y Actos L-1",MERINO Y MERINO PRODUCCIONES S L,1560.9
001130,33601,21200,DICIEMBRE 20 LOTE 2 MANTENIM. EDIFICIOS CULTURA,FERROVIAL SERVICIOS S A,26679.17
001213,23102,22799,CAMPAMENTO URBANO 23DIC-08ENE,CULTURAL  ACTEX  SL .,27302.76
001120,13001,22799,Doc. O - CONTRATO REPROGRAFÃA CIFSE,XEROX ESPAÃA S A U,73181.17
001120,13001,21200,Doc. O - CONTRATO DE SERVICIO DE MANTENIMIENTO DE,SACYR FACILITIES S A,41123.6
001180,23106,22799,DIC 20 - PROGRAMA APOYO Y ALOJAM. A INTERVENC. EQ,ACCEM,166422.87
001221,23103,22710,SERV. AYUDA A DOMICILIO EN MOD. AUX. DOMIC. LOTE 2,ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),45871.31
001221,23103,22710,DICIEMBRE ATT SOCIAL PRIMARIA LOTE 2,ASOC DE SERVICIO INTEGRAL SECTORIAL PARA ANCIANOS (ASISPA),46454.22
001180,23106,22799,DIC 20- GEST. VIVIENDAS  HOUSING FIRST MADRID,UTE RAIS-PROVIVIENDA,182987.32
001120,92202,22706,"Doc. O - CONTRATO SEGUIMIENTO, IMPACTO Y ALERTA D",REBOLD MARKETING AND COMMUNICATION  S L U,2392.27
001120,92202,22706,Doc. O - SERVICIO DE NOTICIAS DE CARÃCTER SOCIAL,SERVIMEDIA SA . .,2914.17
001190,15321,61904,Cert. 6. Mej. UrbanizaciÃ³n calle AÃ±astro dic 2020,ORTIZ CONSTRUCCIONES Y PROYECTOS SA,12370.77
001215,33401,22707,TALLERES CENTROS CULTURALES DICIEMBRE 2020,G E ESCUELAS URBANAS S L,53192.75
001180,23107,22799,FRA. DICIEMBRE 2020 CONTRATO MANUTENCION AXIAL,AXIAL MEDITERRANEA  S L,2572.75
001180,23100,22701,DICIEMBR- C. Vigilancia y Seguridad edificios adsc,SERVISE S A,59370.66
001180,23106,22799,DIC 20 - CTO SERV. GEST. PLAZAS ALOJAMIT. CON ACO,UTE ATENEA REALIDADES HOUSING LED (FUNDACION ATENEA GRUPO GID- ASOCIACION REALIDADES PARA LA,194184.72
001207,33401,22707,DICIEMBRE 2020- TALLERES CENTRO CULTURAL GALILEO,G E ESCUELAS URBANAS S L,16736.97
